tweet_id,class_label
1362510838955925509,Yes
1362877835426344974,Yes
1363199852692275200,Yes
1363460271294066690,Yes
1363461886918987778,Yes
1363465076544573442,Yes
1363473534845145090,Yes
1363539161697902596,Yes
1363541089119064064,No
1363546976759988225,No
1363927532400164872,Yes
1363928282463371267,No
1365789800922558468,No
1356250104995442697,No
1356884630604042244,Yes
1357771146876379136,Yes
1357777837982441473,Yes
1358802866761314310,No
1358803348225478656,Yes
1360559696088760323,Yes
1361833125349842947,Yes
1363200443241934850,Yes
1363465513905627144,Yes
1363546251510300675,Yes
1363937712068304898,Yes
1364241248928858114,Yes
1365931896606257154,Yes
1357234165977128960,No
1357614522819899392,Yes
1357773533800202241,No
1358335990671282177,No
1358357667484467202,No
1358189361968332802,No
1358370644765908992,Yes
1359088317300678656,Yes
1359094299716124677,Yes
1360925421169238020,No
1362072269380550661,Yes
1362838196598497284,Yes
1362879171828023301,No
1362880494371823628,Yes
1365191476452409346,Yes
1365929632806166536,No
1388745100658839552,Yes
1388817814027386886,No
1388953182580117506,No
1390165655534673920,No
1390411839666737152,Yes
1390418674322972676,No
1390599336883593216,No
1390600169956286465,No
1390600785529085952,No
1391428895463903237,Yes
1391456010485784576,No
1391700819901362179,No
1391739844053938179,No
1391748321832837121,No
1391748639672913925,Yes
1392108507818774535,Yes
1392136837272068097,Yes
1392137190101168139,Yes
1392142262935638021,No
1393491231712452609,Yes
1393591672957771777,Yes
1394538068863033347,Yes
1394544413892911105,No
1395056370286747650,No
1395058509755125768,No
1395369980393316355,Yes
1395372515837595653,No
1395376924084555779,No
1396170814677037064,Yes
1396219598912081924,Yes
1396467005188939778,No
1396572396841283584,Yes
1396580313652994048,Yes
1396813793800372225,No
1396825784992604162,No
1397086752435838976,No
1397091211828137985,No
1397117272196534273,Yes
1397123049636442112,No
1397125477538619393,No
1397272140228055048,No
1397799487708532739,Yes
1397800194671104002,Yes
1397803771632160769,No
1397807888471625730,No
1398221450297982980,No
1398304225579483141,No
1398384922419732486,Yes
1398387971154382850,No
1398971920557694979,Yes
1399089073155985410,Yes
1399092821190189056,No
1399352870584135688,No
1399355541357531141,Yes
1267317351667695620,Yes
1267359939758096384,Yes
1267496742095917057,Yes
1267543625128443907,Yes
1267730523528613890,Yes
1267792044942135296,Yes
1267831496913694720,Yes
1267924104197410818,No
1267935712017633288,Yes
1268142889768493063,Yes
1268162107029233664,Yes
1268249315815886849,No
1268840807563497473,No
1268860422393933826,No
1269019710366126085,No
1269151131722297344,Yes
1269323007610310656,Yes
1269545508210708480,Yes
1270117424621400066,Yes
1270800956335194113,No
1271191658634399744,Yes
1271820900380413954,Yes
1272199131805691905,Yes
1272530752685641730,No
1272891666425356293,Yes
1273851521206235136,Yes
1273916378928623616,Yes
1274092923819307014,No
1274232807896858625,No
1274359255068479489,Yes
1275075613359927296,Yes
1275373047441231873,Yes
1275404501797740550,No
1275653634068529152,Yes
1275732522928943109,No
1275816750270070786,Yes
1275829278475780096,No
1275995898934202370,No
1276118925684674560,Yes
1276156024379015175,No
1276189059048787969,No
1276621146968985601,No
1276842779197480962,No
1277552901276106752,No
1277588399726223360,No
1277646868923777024,No
1277828530651398145,Yes
1245275090792611840,No
1245416052009439232,No
1246060356587249664,No
1247103263301926912,No
1247633956993994762,No
1247792611038859276,No
1247806153238515713,No
1248151620325687301,Yes
1248714371494301697,No
1248969002229129218,No
1249222114655207430,No
1249913261581049857,No
1250698440490786816,No
1251074534511382528,No
1251463618182311936,No
1252305162871484418,Yes
1252591983501197315,No
1252672480810094592,No
1252866870023090176,No
1253017205152845825,Yes
1253677803079380992,No
1255124297430908930,Yes
1255141317622943748,No
1255242183852113922,Yes
1255602576420110338,No
1326532746324402177,No
1328831787229962253,Yes
1331190212463124481,No
1311637815864758273,No
1311671175253295104,No
1311678740338966529,Yes
1311681510093795330,No
1311928286998663168,Yes
1311934502806196224,No
1312320903364120581,No
1312329923386920960,Yes
1312367531454332930,No
1312788674053050368,No
1313162032556900352,Yes
1313441390664265728,Yes
1313454612377206785,No
1313533724458471425,Yes
1313536012602273792,Yes
1313817291314864128,Yes
1313821625540849664,Yes
1313847287383236610,Yes
1314274760407371782,Yes
1314569780205101059,No
1314613365134823426,Yes
1314926294795202561,No
1315205657541345281,No
1315261884375986177,No
1315342770974994438,Yes
1315374135846019075,No
1315379080578166790,Yes
1315558206723284993,No
1315759986002231298,No
1315774325509718019,No
1315986532428402688,No
1315994170419445760,No
1316059411140489216,No
1316072816786264065,No
1316394205800017923,No
1317012078239109126,Yes
1317022746476425223,No
1317028212061491200,Yes
1317167072812695554,No
1317404728188428288,Yes
1317734711792455680,Yes
1317822334116499456,No
1318190883456638977,Yes
1318423888548814848,Yes
1318468005941084161,Yes
1318606213257506816,Yes
1318821039229501440,Yes
1318922708030291969,Yes
1318949684753371137,Yes
1319171934773534720,Yes
1319233848903872513,No
1319558203613548545,No
1319600332855541760,Yes
1319934903325175808,No
1320623567399170048,Yes
1320661473379713024,No
1320674153956057089,No
1320829570455531526,No
1320984543986356224,No
1321051147155755009,No
1321419409672515585,No
1321474468242509825,No
1321549691675275264,Yes
1321599858004865030,No
1322361295086231555,Yes
1322362929165955072,No
1322435528835260416,No
1311648693624483842,No
1311650435627995136,No
1315498639058448386,Yes
1316464874336260096,Yes
1316732075408588803,No
1317164336519933952,No
1320304726995599361,Yes
1320832431986036736,No
1315229979131744261,No
1344804310224424967,No
1344949211394052104,No
1344951853193302017,No
1345379737355608065,No
1345384169313103874,Yes
1345492643212632064,Yes
1345783990037438465,Yes
1345794075279187974,Yes
1345797880876040195,No
1345865304539324420,No
1345871154649694209,No
1345878237143048192,No
1345985094499110912,No
1346091505027575812,Yes
1346092141471297537,Yes
1346155905461723142,No
1346157983689007105,No
1346226774351425538,No
1346349707119845378,No
1346427500872740865,No
1346567945271595009,Yes
1346570827291111424,No
1346721028278517761,Yes
1346865958581895170,No
1346868858930532353,No
1346872928948744193,No
1346877785508368384,No
1346910733699739649,No
1346930814412591105,No
1346952598423797760,No
1346962337685790721,No
1346964211570671616,Yes
1347075841717538816,Yes
1347084016915271681,No
1347087019386802176,No
1347202626266554370,No
1347203701749018626,Yes
1347240970514030592,No
1347287689599594497,No
1347289552189272066,No
1347333429017370631,Yes
1347406079349682176,Yes
1347474810557886464,Yes
1347475605672112128,No
1347657359292854272,No
1347894242069385217,No
1348046279021092866,No
1348260869340323840,No
1348396910198087680,Yes
1348401601178988546,No
1348634723304808452,No
1348643834427686912,No
1349088789134766081,Yes
1349090681063698434,No
1349123811267014664,Yes
1349129800045236230,Yes
1349357386146918403,No
1349361609408393216,No
1349362393189675008,No
1349362797352800259,Yes
1349454533525721088,No
1349630501464768513,No
1349630888087326720,Yes
1349633875383898112,No
1350066152018423809,No
1350066494156271622,No
1350072723599466499,No
1350075366149398529,Yes
1350113386206531584,No
1350121116333961221,Yes
1350451707185156099,Yes
1350503195513151492,No
1350684407741489154,Yes
1350722168938749952,No
1350728572084903936,Yes
1350757028533334018,No
1350938228405248005,No
1351063958736789509,No
1351068280207896576,Yes
1351122658293932041,No
1351126057286561795,No
1351131803235586049,No
1351133789557305348,No
1351170391729958920,Yes
1351216706706878469,No
1351230470596534274,No
1351233726852771843,Yes
1351239498605223939,No
1351240605129723906,Yes
1351485411844096001,No
1351533045204082689,No
1351533860182511617,Yes
1351806448389468162,Yes
1351814151941877760,No
1351824832191750147,Yes
1351881294347644928,No
1351885524215197699,Yes
1351885835294138375,No
1351886577346215937,No
1352208465842876416,No
1352319409948393473,Yes
1352321702789832704,Yes
1352487662008074241,No
1352490226036461570,No
1352592161175437313,No
1352600164511440897,No
1352623738714546183,No
1352695635678539776,No
1352741765275676673,No
1352885030650056710,Yes
1352983934150332416,No
1353041619545632770,No
1353050042148352000,Yes
1353051421499940864,No
1353101432866615297,Yes
1353108525875126272,Yes
1353109132094689280,No
1353110886475509761,Yes
1353140478359842818,No
1353594581804318721,Yes
1353617194157035522,Yes
1353619881254649856,No
1353704260232507392,Yes
1353787539237302272,Yes
1353952454367457281,No
1354071947278233603,Yes
1354077367375978497,No
1354213258752831489,Yes
1354326078148513793,No
1354379810517221377,Yes
1354381120310288385,No
1354949005554290690,Yes
1354951114286886912,No
1355062409644429312,Yes
1355207367386947587,No
1355211883440189448,No
1355244060609417219,No
1355247961974992897,No
1355431260253024257,Yes
1355455256839249921,Yes
1355548001473847298,No
1355564636226117633,Yes
1355926283948077064,Yes
1355927933911756802,No
1355935472732827652,No
1333862750523625473,No
1334130804147019776,Yes
1334133283312037891,Yes
1334398013050146816,Yes
1334410573145124865,No
1334411219965534209,Yes
1334520452123926539,No
1334523109391654912,No
1335604813086793729,No
1335953318686978056,No
1335954689964257282,No
1336012347434000385,Yes
1336254297940643842,Yes
1336260243815325696,No
1336385164906295297,Yes
1336391023803691010,Yes
1336394079782006795,No
1336941354031714304,No
1337025529002815488,Yes
1337030658707906560,No
1337032081185140740,No
1337480144500428803,No
1337673772204232705,Yes
1337678239678992384,No
1337743578563551233,Yes
1337828109580693505,Yes
1338040926820823040,Yes
1338044909375381504,No
1338109900396892160,Yes
1338131706533056512,No
1338152998934077441,Yes
1338235731706327040,No
1338578928148111360,Yes
1338597034044043267,No
1338622480676696069,Yes
1338986926490128387,Yes
1339257480422051843,No
1339260867565805573,Yes
1339265207215026178,Yes
1339331539390373892,Yes
1339456848076943361,No
1339523627763392516,No
1340276464445501442,Yes
1340303148280389635,Yes
1340304489123880962,No
1341033044937994242,No
1341830867308699650,Yes
1342117763117101061,No
1342118740545204226,No
1342523625207947266,Yes
1342524082621964288,No
1343854761871867904,Yes
1344553798610640896,No
1344555052350976000,No
1344775164752519169,No
