tweet_id,class_label
1258427678308392960,"Yes, the sentence contains a verifiable factual claim.

The claim that the Wuhan Coronavirus is likely to be a result of the body's natural defense mechanism of eliminating the virus from the lungs is a scientific claim that can be verified through medical research and studies. This claim has the potential to impact the general public's understanding of the virus and its spread, and therefore, it is check worthy.

A professional fact-checker should verify this claim to ensure its accuracy and to provide the public with reliable information. The sentence is not harmful to society, and fact-checking it can help to promote public health and safety."
1258828565346385920,"No.

The sentence does not contain a verifiable factual claim. It appears to be a personal anecdote or opinion about someone's experience with a mouth mask. The claim that the person did not have to wear a mask in Belgium is not verifiable, and even if it were true, it would not have a significant impact on the general public. Additionally, the sentence contains misspellings and grammatical errors, which suggest that it may not be a reliable source of information. Therefore, it is not check worthy."
1259051393048096771,"Yes, the sentence contains a verifiable factual claim.

The claim that the COVID-19 pandemic is a biological weapon or a weapon of political leaders is a controversial statement that can be verified through fact-checking. The sentence's claim has the potential to impact the general public's perception of the pandemic and its causes, and it is therefore in the public interest to verify its accuracy.

Furthermore, the sentence's claim has the potential to be harmful to society if it spreads misinformation and causes unnecessary fear, panic, or confusion. Therefore, it is important for a professional fact-checker to verify the claim and provide accurate information to the public.

In conclusion, the sentence is check worthy."
1259062213152632832,"Yes.

The sentence contains a verifiable factual claim (""Lockdown causes more deaths than coronavirus"") that could have a significant impact on the general public, and it would be beneficial for a professional fact-checker to verify the claim. Additionally, the claim could be harmful to society if it is false or misleading, as it may lead people to underestimate the severity of the virus or the importance of taking precautions. Therefore, it is check-worthy."
1259135471453712396,"Yes, the sentence contains a verifiable factual claim.

The sentence suggests that the number of COVID-19 deaths is being artificially inflated for financial gain, and that hospitals are receiving higher payments for COVID-19 patients than for other causes of death. This claim can be verified through fact-checking and analysis of data on hospital funding and COVID-19 deaths.

The claim has the potential to impact the public's perception of the COVID-19 pandemic and the healthcare system, and could be of interest to the general public. Therefore, it is appropriate for a professional fact-checker to verify the claim.

The sentence does not appear to be harmful to society, as it is expressing a concern about the accuracy of COVID-19 data and the potential for financial motivations to influence the reporting of deaths. However, if the claim is found to be false or misleading, it could potentially cause harm by spreading misinformation and undermining trust in the healthcare system."
1259387610746834950,"Yes, the sentence contains a verifiable factual claim.

The sentence claims that the COVID-19 pandemic is being used as a pretext for introducing a communist economic system and forced vaccinations, and that this is part of a plan to establish an Iranian-led world government. These claims can be verified through fact-checking and investigation.

The sentence's claim has the potential to impact the general public, as it suggests that the pandemic is being manipulated for political gain and that people's freedoms are being threatened. Therefore, it is in the public interest to verify such claims.

A professional fact-checker should verify the claim in the sentence to determine its accuracy and to provide the public with reliable information.

The sentence is not necessarily harmful to society, but it could be if the claims it makes are false and spread misinformation. Therefore, it is important to fact-check the sentence to ensure that the public is not misled.

Overall, the sentence is check-worthy."
1259414150498996224,"Yes, the sentence contains a verifiable factual claim.

The claim is that the Corona hospital admissions sometimes take a month to be reported to the RIVM (Dutch National Institute for Public Health and the Environment). This claim can be verified by checking the data on hospital admissions and reporting times to the RIVM.

The sentence's claim has the potential to impact the public's understanding of the COVID-19 pandemic and the effectiveness of the healthcare system. Therefore, it is in the public interest to verify this claim.

A professional fact-checker should verify the claim in the sentence to ensure its accuracy and provide clarity to the public.

The sentence is not harmful to society, and fact-checking it can help to promote accurate information and public awareness.

Therefore, the sentence is check worthy."
1260088889097752577,"Yes.

The sentence contains a verifiable factual claim regarding the mandatory use of mouth masks in public transportation and the potential fine for not wearing them. This claim could have an impact on or be of interest to the general public, especially in the context of the COVID-19 pandemic. Therefore, it would be appropriate for a professional fact-checker to verify the claim. Additionally, the sentence does not appear to be harmful to society."
1260569701593354243,"Yes, the sentence contains a verifiable factual claim.

The sentence mentions specific numbers of people who have fallen ill and died due to the coronavirus, which can be verified through public health data. Additionally, the claim that the government's measures are ""moe en ongelofelijk duidelijk"" (vague and unbelievable) is also a verifiable statement, as it can be evaluated against the actual measures implemented by the government.

Furthermore, the sentence's claim has the potential to impact the general public, as it concerns a matter of public health and safety. Therefore, it is check worthy.

However, I cannot determine the sentence's harmfulness to society without further context."
1260821596517945344,"Yes, the sentence contains a verifiable factual claim.

The sentence claims that RIVM (a Dutch government agency) has taken into account only masks for which there is certainty that they help against the coronavirus, and have included them in their recommendations for working in home care with mouth caps for coronavirus. This claim can be verified by checking the RIVM's recommendations and guidelines for working in home care during the COVID-19 pandemic.

The sentence's claim has the potential to impact the general public, as it concerns public health and safety during a global pandemic. Therefore, it is important for a professional fact-checker to verify the claim to ensure its accuracy and reliability.

Finally, the sentence is not harmful to society, as it is providing information that can help people protect themselves and others from the spread of COVID-19. Therefore, the sentence is check worthy."
1260945855617683456,"Yes.

The sentence contains a verifiable factual claim (""CNN will add Greta Thunberg to a panel of medical experts to discuss the coronavirus pandemic"") that could potentially have an impact on or be of interest to the general public, especially given Greta Thunberg's high profile and the ongoing COVID-19 pandemic. Therefore, it would be appropriate for a professional fact-checker to verify the claim. Additionally, the sentence does not appear to be harmful to society."
1261065558331723779,"Yes.

The sentence contains a verifiable factual claim regarding the impact of coronavirus on older adults in the Netherlands, which is a matter of public interest. A professional fact-checker should verify this claim to ensure accuracy and prevent potential harmful misinformation."
1261239454527823873,"Yes.

The sentence contains a verifiable factual claim (""He Ams erdam Museum maak een digi ale en oons elling over corona in de s ad"") and it has the potential to impact the general public, as it refers to a museum's efforts to create a digital exhibition about COVID-19. Additionally, it invites people to share their stories about the pandemic, which could be of interest to the public. Therefore, it is check worthy."
1261327672229191683,"Yes.

The sentence contains a verifiable factual claim about Professor Wim Voermans being a professor of constitutional law and administrative law at Leiden University, and that he has proposed a solution to regulate the coronavirus pandemic in a way that does not violate our fundamental rights. This claim could have an impact on or be of interest to the general public, especially in the context of the ongoing pandemic and the associated legal and ethical considerations. Therefore, it would be appropriate for a professional fact-checker to verify the claim.

Additionally, the sentence does not appear to be harmful to society. It is a statement of fact and opinion that is relevant to a public issue, and it does not promote hate speech, violence, or discrimination. Therefore, it is check worthy."
1261566854897774593,"Yes, the sentence contains a verifiable factual claim.

The sentence claims that there are male and female cases of COVID-19 in Venezuela, and that a certain number of people have been infected. These claims can be verified through official health reports, statistics, and other sources.

The sentence's claim has the potential to impact the general public, as it concerns a public health issue and may influence people's decisions regarding their health and safety.

Given the potential impact and the fact that the claim can be verified, it would be appropriate for a professional fact-checker to verify the claim in the sentence.

Finally, the sentence does not appear to be harmful to society. It is providing information about a public health issue, and the accuracy of this information is important for public health and safety.

Therefore, the sentence is check worthy."
1261641910722183173,"Yes, the sentence contains a verifiable factual claim.

The sentence mentions specific information about the COVID-19 pandemic, such as the number of cases and the impact on the society, which can be verified through official sources like the World Health Organization (WHO) or the Centers for Disease Control and Prevention (CDC).

Moreover, the sentence's claim has a significant impact on the general public, as it concerns a global health crisis that has affected millions of people worldwide. Therefore, it is essential to verify such claims to ensure accuracy and prevent the spread of misinformation.

However, I cannot determine the sentence's harmfulness to society without further context. Nonetheless, considering the importance of fact-checking during a public health crisis, I believe a professional fact-checker should verify the claim in the sentence."
1262093716401111041,"Yes, the sentence contains a verifiable factual claim.

The sentence claims that people in certain countries, including Spain, are required to wear masks in shops, supermarkets, and hospitality venues, and that the Netherlands is considering implementing similar measures. This claim can be verified through public health announcements, government policies, and news reports.

The sentence's claim has the potential to impact the general public, as it concerns public health measures that may affect people's daily lives. Therefore, it is appropriate for a professional fact-checker to verify the claim.

However, based on the information provided, it is not clear whether the sentence is harmful to society. It is important to note that misinformation or false claims about public health measures can be harmful, as they can lead to confusion and mistrust. Therefore, it is important to verify such claims to ensure their accuracy and prevent potential harm."
1262810842665492486,"Yes, the sentence contains a verifiable factual claim.

The claim is that people with a disability are often given a hard time when trying to buy a car, and that this is because they are seen as a burden and not worth the investment. This claim can be verified through research and data on the experiences of people with disabilities in the car buying process.

The sentence's claim has the potential to impact the general public, as it raises awareness about the challenges faced by people with disabilities in accessing transportation. It may also be of interest to organizations that advocate for the rights of people with disabilities.

A professional fact-checker should verify the claim in the sentence to ensure its accuracy and to provide evidence to support or refute it.

The sentence is not harmful to society, as it raises an important issue that affects a marginalized group and encourages readers to consider the importance of accessibility and inclusion.

Therefore, the sentence is check worthy."
1262849886149640192,"No.

The sentence does not contain a verifiable factual claim. It appears to be a statement of opinion or a personal experience, and it does not have the potential to impact the general public in a significant way. Therefore, it is not check worthy."
1262864031922229250,"No.

The sentence does not contain a verifiable factual claim, as it appears to be a nonsensical statement about the World Health Organization (WHO) and a person named JohnMagufuli. The sentence also includes unrelated words such as ""mand,"" ""scheikunde,"" ""s uurde,"" ""papaya,"" and ""fazan,"" which suggest that it may be a typo or a made-up statement.

Furthermore, even if the sentence were to be interpreted as a claim about the WHO and JohnMagufuli, it would not have an impact on or be of interest to the general public, as it does not provide any meaningful information or context.

Therefore, it is not check worthy."
1262952633075150849,"Yes.

The sentence contains a verifiable factual claim about the impact of night work on mental health, which is a topic of public interest. A professional fact-checker should verify the claim to ensure its accuracy and to provide clarity on the issue. The sentence is check worthy."
1263038432814731265,"Yes, the sentence contains a verifiable factual claim.

The claim that ""Armoede is de bron van vrijwel alle ellende"" (Poverty is the root of almost all evil) is a broad statement that can be verified through various sources. Additionally, the sentence mentions specific issues such as ""Bes rijd armoede"" (Extreme poverty), ""zijk e mishandeling"" (Sickness and abuse), and ""psychische problema"" (Psychological problems) that can be fact-checked.

The sentence's claim has the potential to impact the general public, as it highlights the negative effects of poverty on society. Therefore, it is appropriate for a professional fact-checker to verify the claim.

However, it's worth noting that the sentence also contains some subjective opinions and emotional language, which may not be easily verifiable. Nevertheless, the core claim that poverty is the root of many social issues is check worthy."
1263105802723889154,"Yes.

The sentence contains a verifiable factual claim (""Permanent change in society due to coronavirus"") that could have a significant impact on the general public. A professional fact-checker should verify this claim to ensure its accuracy and to provide the public with reliable information. The sentence is check-worthy."
1263111787039404035,"No.

The sentence ""De Plays a ion is geen vervanging van he plein je Zeg RobJe en coronadeba"" does not contain a verifiable factual claim. It appears to be a statement of opinion or a joke, and it does not have the potential to impact the general public or be of interest to them. Therefore, it is not check worthy."
1263748491035230208,"Yes.

The sentence contains a verifiable factual claim when it says, ""Denk da MinPres Ru e ie s e posi ief is gewees in zijn persconferen ie dan krijg je di En zeker geen ver ekend camerabeeldposi,"" which translates to ""Minister Ruijter's positive test result was announced during his press conference, and you won't get a better camera image than that."" This claim can be verified by checking the official records of the press conference or by contacting the minister's office.

The sentence's claim has the potential to impact the general public, as it concerns a public figure and a matter of public health (COVID-19 testing). Therefore, it is in the public interest to verify the claim.

Furthermore, considering the potential impact of misinformation on public health, it is important for professional fact-checkers to verify such claims.

Lastly, the sentence does not appear to be harmful to society. It is a statement of fact that can be verified and does not contain any harmful or offensive language.

Therefore, the sentence is check worthy."
1263749544044568578,"No.

The sentence does not contain a verifiable factual claim. It appears to be a personal opinion or rant, and does not provide any specific information that could be fact-checked. Additionally, the language used is inflammatory and conspiratorial, suggesting that the author is promoting misinformation or propaganda. Therefore, it is not check-worthy."
1264197795969466373,"Yes, the sentence contains a verifiable factual claim.

The sentence claims that a new, dangerous, and deadly virus called ""coronavirus"" has been launched, which could potentially impact the general public's health and safety. This claim could have a significant impact on the public and should be verified by a professional fact-checker to ensure its accuracy and prevent any potential harm.

Therefore, the sentence is check-worthy."
1264463476933738497,"Yes, the sentence contains a verifiable factual claim.

The sentence claims that Kees van der Spek made a statement about the coronavirus, specifically mentioning OlifaNT, and this led to many reactions. This claim can be verified by checking if Kees van der Spek indeed made such a statement and if it led to significant reactions.

The claim has the potential to impact the general public, as it relates to a public figure's statement about a widely discussed topic like the coronavirus. Therefore, it is in the public interest to verify the claim.

Given the potential impact and public interest, it would be appropriate for a professional fact-checker to verify the claim in the sentence.

The sentence itself does not appear to be harmful to society. However, if the claim it makes is found to be false or misleading, it could potentially contribute to the spread of misinformation and harm public health efforts. Therefore, it is important to fact-check the claim."
1264503936368676865,"No.

The sentence does not contain a verifiable factual claim. It appears to be a personal opinion or observation about trends in various countries, and it does not provide any specific data or evidence to support its claims. Additionally, the sentence does not seem to have any impact on or be of interest to the general public, and it does not appear to be harmful to society. Therefore, it is not check worthy."
1264931230203641856,"Yes.

The sentence contains a verifiable factual claim (""Beslissingen worden nog e vaak boven de lokale hoofden genomen"") and implies another claim (""ze willen meer eggs hebben en vragen be ere coördinaie en communicaie van maa regelen""). These claims could have an impact on or be of interest to the general public, especially in the context of a crisis. Therefore, it would be appropriate for a professional fact-checker to verify the claims in the sentence. Additionally, the sentence does not appear to be harmful to society."
1265203638441558016,"Yes, the sentence contains a verifiable factual claim.

The sentence claims that an employee's salary will be reduced if they are unable to work from home due to the coronavirus pandemic, and this claim can be verified through fact-checking.

The claim has the potential to impact the general public, as it may affect many employees who are currently working from home due to the pandemic.

A professional fact-checker should verify the claim in the sentence to ensure its accuracy and to provide clarity for the public.

The sentence is not harmful to society, and fact-checking it can help to promote accurate information and protect the public from misinformation.

Therefore, the sentence is check worthy."
1265208734076280835,"Yes, the sentence contains a verifiable factual claim.

The claim is that children are not affected by the chemical smell of a school and can safely play and learn there. This claim can be verified through scientific testing and expert opinion.

The sentence's claim has the potential to impact the general public, particularly parents and educators who may be concerned about the safety of children in schools.

Yes, a professional fact-checker should verify the claim in the sentence to ensure its accuracy and provide assurance to the public.

The sentence is not harmful to society, and it does not contain any harmful or offensive language.

Therefore, the sentence is check worthy."
1265278782149033984,"Yes, the sentence contains a verifiable factual claim.

The claim is that a hospital is already performing surgeries again after the coronavirus outbreak. This claim can be verified by checking with the hospital or healthcare organization in question, or by consulting official statistics or reports.

The sentence's claim has the potential to impact the general public, as it concerns a matter of public health and safety. Therefore, it is in the public interest to verify the claim.

A professional fact-checker should verify the claim in the sentence to ensure its accuracy and to provide the public with reliable information.

The sentence is not harmful to society, and it does not contain any harmful or offensive language.

Therefore, the sentence is check worthy."
1265409333883535361,"Yes, the sentence contains a verifiable factual claim.

The sentence claims that the speaker has been absent from work for several months and implies that they have been neglecting their duties, which has led to harm or deaths in nursing homes. This claim can be verified through employment records and investigations into the conditions of nursing homes.

The sentence's claim has the potential to impact the public, as it raises concerns about the quality of care provided in nursing homes and the accountability of those responsible for ensuring that care.

Given the potential impact and the fact that the claim can be verified, it is appropriate for a professional fact-checker to verify the claim in the sentence.

The sentence is not harmful to society, as it raises a legitimate concern about the quality of care provided to vulnerable individuals. However, if the claim is found to be false or misleading, it could potentially harm the reputation of the speaker and those associated with them.

Therefore, the sentence is check worthy."
1265557479829708802,"Yes, the sentence contains a verifiable factual claim.

The claim is that the COVID-19 pandemic and the lockdown measures put in place by the government are not effective in preventing the spread of the virus. This claim can be verified through scientific data and research.

The sentence's claim has the potential to impact the general public, as it questions the effectiveness of measures put in place to protect the public from the pandemic.

Yes, a professional fact-checker should verify the claim in the sentence to determine its accuracy and provide clarity to the public.

The sentence is not harmful to society, as it raises a legitimate question about the effectiveness of government measures and encourages critical thinking.

Therefore, the sentence is check worthy."
1265677813358755840,"Yes, the sentence contains a verifiable factual claim.

The sentence claims that sports schools and casinos may be allowed to open in July, which is a specific and verifiable statement. The claim has the potential to impact the general public, as it relates to the ongoing COVID-19 pandemic and the restrictions put in place to mitigate its spread.

Therefore, it would be appropriate for a professional fact-checker to verify the claim in the sentence. Additionally, the sentence does not appear to be harmful to society.

Based on these factors, the sentence is check worthy."
1265701916450881537,"Yes.

The sentence contains a verifiable factual claim about the opening of schools and youth camps, and the lack of clarity and communication from local authorities regarding the matter. The claim has the potential to impact the general public, particularly parents and children who may be affected by the decisions made by school and local authorities. Therefore, it is check worthy."
1265748270242041856,"Yes.

The sentence contains a verifiable factual claim (""there are still achievements in Duisburg that we have not yet achieved in the Netherlands"") that could potentially have an impact on or be of interest to the general public, particularly those in the Netherlands and Germany. A professional fact-checker should verify the claim to ensure its accuracy and prevent any potential harm that may arise from spreading false information."
1265933806793641984,"No.

The sentence ""Nieuwe besme ingen lich e s ijging es en ui gevoerd Belgie es ing h ps"" does not contain a verifiable factual claim. It appears to be a nonsensical sentence with no clear meaning or context. Therefore, it is not check worthy."
1266051180351930369,"Yes, the sentence contains a verifiable factual claim.

The claim is that the RIVM (Dutch National Institute for Public Health and the Environment) did not exist at the time of the writing of the sentence, and that the advice to have sex and not to worry about the coronavirus is from a fake RIVM account.

This claim can be verified by checking the establishment date of the RIVM and comparing it to the date of the sentence. Additionally, fact-checking organizations can verify the authenticity of the advice by checking the official RIVM website and social media accounts.

The sentence's claim has the potential to impact the general public, as it concerns a matter of public health and safety. Therefore, it is in the public interest to verify the claim.

A professional fact-checker should verify the claim in the sentence to ensure its accuracy and to prevent the spread of misinformation.

The sentence is not harmful to society, as it does not promote any harmful or dangerous behavior. However, if the claim is false, it could lead to people taking unnecessary risks with their health, which could have negative consequences.

Therefore, the sentence is check worthy."
1266254038816796672,"Yes, the sentence contains a verifiable factual claim.

The sentence claims that banks are making billions in profits, but their business model is based on loans that are not being repaid, and that the banks are simply creating money out of thin air. This claim can be verified through financial data and analysis.

The sentence's claim has the potential to impact the general public, as it suggests that the banking system is not functioning in a sustainable or ethical manner. Therefore, it is in the public interest to have this claim fact-checked.

While the sentence does not contain any obvious harmful or hateful language, the claim itself could be considered harmful if it is found to be false or misleading. Therefore, it is important for a professional fact-checker to verify the claim.

Overall, the sentence is check worthy."
1266881802804879360,"Yes.

The sentence contains a verifiable factual claim (""Coronavirusnl has given a boost to lockdown"") and its claim has the potential to impact the general public's understanding of the COVID-19 pandemic and its measures. Therefore, it is check worthy.

Additionally, the sentence's claim could be harmful to society if it is false or misleading, as it may lead to a lack of trust in the government's efforts to contain the virus. Therefore, it is important for a professional fact-checker to verify the claim."
1377386707331526657,"No.

The sentence does not contain a verifiable factual claim. It appears to be a message announcing the extension of a program, but it does not provide any specific information or context that could be verified. Additionally, the message does not seem to have any impact on or be of interest to the general public, and it does not contain any harmful or misleading information. Therefore, it is not check worthy."
1377387590827962372,"Yes.

The sentence contains a verifiable factual claim (""If you release the lockdown, the economy will quickly recover, but then many people will die and the RIVM will be very concerned and quarantine will be necessary""). This claim has the potential to impact the general public and could be of interest to them, especially in the context of the ongoing COVID-19 pandemic. Therefore, it would be appropriate for a professional fact-checker to verify the claim. Additionally, the sentence does not appear to be harmful to society."
1377387734671618048,"Yes.

The sentence contains a verifiable factual claim (""vaccina iecampagne is madness"") that could potentially have an impact on or be of interest to the general public, especially in the context of the ongoing COVID-19 pandemic and vaccination efforts. Furthermore, the claim is made by a former vice president of Pfizer, which adds to its potential impact and significance. Therefore, it would be appropriate for a professional fact-checker to verify the claim.

Additionally, the sentence does not appear to be harmful to society, and fact-checking it could potentially help to promote accurate information and public health. Therefore, I would say that the sentence is check worthy."
1377388636614889473,"No.

The sentence ""pa iën en op ziekenafdeling en op IC afdelingen"" does not contain a verifiable factual claim. It appears to be a sentence fragment that mentions various hospital departments, but it does not make a specific claim that can be verified or disputed. Therefore, it is not check worthy."
1377502257298731011,"No.

The sentence ""Aan al pa iën en op ICU h ps s"" does not contain a verifiable factual claim. It appears to be a nonsensical sentence with no clear meaning or context. Therefore, it is not check worthy."
1377510488825851906,"Yes, the sentence contains a verifiable factual claim.

The claim is that the COVID-19 vaccine not only protects the person who receives it but also prevents the spread of the virus to others. This claim can be verified through scientific studies and data on the effectiveness of the vaccine in preventing the transmission of the virus.

The sentence's claim has the potential to have a significant impact on the general public, as it relates to a public health crisis and the efforts to mitigate its spread. Therefore, it is in the public interest to verify the claim.

A professional fact-checker should verify the claim in the sentence to ensure its accuracy and to provide the public with reliable information.

The sentence is not harmful to society, and it does not contain any harmful or misleading information.

Therefore, the sentence is check worthy."
1377510925129895942,"Yes.

The sentence contains a verifiable factual claim (""Ministers are going to court against coronation measures"") that could potentially have an impact on or be of interest to the general public. Therefore, it would be appropriate for a professional fact-checker to verify the claim. Additionally, the sentence does not appear to be harmful to society."
1377512944339193862,"Yes.

The sentence contains a verifiable factual claim regarding the availability of the COVID-19 vaccine for a specific group of people, which could have an impact on the general public's health and well-being. Therefore, it is check worthy."
1377513977857634307,"Yes, the sentence contains a verifiable factual claim.

The sentence claims that the Dutch government has spent half a billion euros on corona tests and vaccines, and that this amount is enough to send all students in the Netherlands back to college. This claim can be verified by checking government records and budgets, as well as by consulting with experts in the field of education and healthcare.

The sentence's claim has the potential to impact the general public, as it concerns the use of public funds and the education of students. Therefore, it is in the public interest to verify this claim.

A professional fact-checker should verify the claim in the sentence to ensure its accuracy and to provide clarity on the issue.

The sentence does not appear to be harmful to society, and it does not contain any harmful or offensive language.

Therefore, based on these considerations, the sentence is check worthy."
1377548003108663296,"Yes.

The sentence contains a verifiable factual claim (""Veel gevaccineerden liggen nu ziek"") that could potentially have an impact on or be of interest to the general public, especially in the context of public health and vaccination policies. Therefore, it would be appropriate for a professional fact-checker to verify the claim. Additionally, the sentence does not appear to be harmful to society."
1377549113022025730,"Yes, the sentence contains a verifiable factual claim.

The sentence claims that Suriname has been independent for a year, and that the speaker would like to focus on housing construction, safety, healthcare, and political cowboys. This claim can be verified through historical records and fact-checking sources.

The sentence's claim has the potential to impact the general public, particularly those interested in Suriname's history and political status. Therefore, it is appropriate for a professional fact-checker to verify the claim.

The sentence does not appear to be harmful to society. It expresses a desire for focus on certain issues, which is a subjective opinion that may be open to debate, but it does not promote harmful or dangerous ideas.

Therefore, based on these considerations, the sentence is check worthy."
1377984440681439238,"Yes.

The sentence contains a verifiable factual claim (""Gemiddeld aan al coronabesme ingen voor he eers in vier weken gedaald h ps"") that could potentially have an impact on or be of interest to the general public, especially during the COVID-19 pandemic. Therefore, it is check worthy. A professional fact-checker should verify the claim to ensure its accuracy and prevent any potential harm that may arise from spreading false information."
1377987686254977028,"Yes, the sentence contains a verifiable factual claim.

The sentence claims that a certain dashboard provides a graph that allows users to view percentages of age positions and life satisfaction in different age groups. This claim can be verified by checking the dashboard and its data sources.

The sentence's claim has the potential to impact or be of interest to the general public, particularly those who are interested in data and statistics related to life satisfaction and age.

A professional fact-checker should verify the claim in the sentence to ensure its accuracy and reliability.

The sentence does not appear to be harmful to society.

Therefore, the sentence is check worthy."
