tweet_id,class_label,predicted_label
1384509943554920450,Yes,"Yes.

The sentence ""لقاح عودة الحياة الطبيعية"" (The Normalcy) contains a verifiable factual claim, as it implies that there is a specific medicine or treatment called ""لقاح عودة الحياة الطبيعية"" that can restore a person's natural life. This claim can be verified through medical research and studies, and its validity can be determined by fact-checking.

Moreover, the sentence's claim has the potential to impact the general public, as it relates to a medical treatment that could potentially improve people's lives. Therefore, it is in the public's interest to verify the accuracy of this claim.

Furthermore, considering the potential impact of this claim on public health, it is important for a professional fact-checker to verify its validity.

Finally, the sentence is not harmful to society, as it does not promote misinformation or falsehoods that could potentially harm people. Therefore, it is check-worthy."
1518990791083020289,Yes,"Yes.

The sentence contains a verifiable factual claim regarding the availability of a second dose of the COVID-19 vaccine for a specific age group. The claim has the potential to impact the public's health and well-being, and it would be beneficial for a professional fact-checker to verify the information to ensure its accuracy and reliability. Additionally, the sentence does not appear to be harmful to society. Therefore, it is check worthy."
1484088361870630915,Yes,"Yes.

The sentence contains a verifiable factual claim about the spread of Coronavirus and the Ministry of Interior's role in addressing it. The claim has the potential to impact the general public's health and safety, and it is in the public's interest to know whether it is accurate or not. Therefore, a professional fact-checker should verify the claim. Additionally, the sentence does not appear to be harmful to society."
1499008139512922116,No,"Yes.

The sentence contains a verifiable factual claim about the discovery of a vaccine for Coronavirus that can neutralize the virus in a short period of time. This claim has the potential to impact the general public's health and well-being, and it would be beneficial for a professional fact-checker to verify its accuracy. Additionally, the sentence does not appear to be harmful to society. Therefore, it is check-worthy."
1419342851759132672,No,"Yes.

The sentence contains a verifiable factual claim, as it implies that some people will receive a reward or prize for not wearing makeup. The claim has the potential to impact or be of interest to the general public, particularly those who wear makeup or are interested in beauty and fashion. Therefore, it would be appropriate for a professional fact-checker to verify the claim. Additionally, the sentence does not appear to be harmful to society."
1475342139274014722,Yes,"Yes, the sentence contains a verifiable factual claim. The claim that the cause of the young man's death is the injection of the flu vaccine and that this has been proven by the autopsy is a factual statement that can be verified through medical records and expert analysis.

Yes, the sentence's claim has the potential to have a significant impact on the general public, as it raises concerns about the safety of flu vaccines and may influence people's decisions to get vaccinated.

Yes, a professional fact-checker should verify the claim in the sentence, as it has the potential to cause harm to society if it is false or misleading.

Yes, the sentence is harmful to society, as it may cause unnecessary fear and skepticism about the safety of flu vaccines, which could lead to lower vaccination rates and increased risk of flu outbreaks.

Therefore, the sentence is check worthy."
1480812211471847424,Yes,"Yes, the sentence contains a verifiable factual claim.

The claim is that the COVID-19 vaccine is ineffective in preventing the spread of the virus and that it has harmful side effects. This claim can be verified through scientific research and data analysis.

The sentence also implies that the vaccine is being forced upon people, which is a matter of public interest and concern.

Therefore, I believe that a professional fact-checker should verify the claim in the sentence.

Moreover, the sentence has the potential to cause harm to society if it discourages people from getting vaccinated, which is a crucial public health measure to prevent the spread of COVID-19.

In conclusion, the sentence is check worthy."
1481556097509085184,Yes,"Yes.

The sentence contains a verifiable factual claim regarding the requirement of a third dose of the COVID-19 vaccine for entry into workplaces in the public and private sectors in the kingdom. This claim has the potential to impact the general public and is of public interest, making it suitable for fact-checking. Additionally, the sentence does not appear to be harmful to society. Therefore, it is check worthy."
1481667468464689155,Yes,"Yes, the sentence contains a verifiable factual claim. The claim is that the first phase of vaccinating children with the Corona vaccine has been completed, and the second phase will begin soon, targeting a wider age range. This claim can be verified through official sources, such as health organizations or government agencies.

Yes, the sentence's claim has the potential to impact the general public, as it concerns a public health issue and the distribution of a vaccine that is intended to protect people from a potentially deadly disease.

Yes, a professional fact-checker should verify the claim in the sentence, especially since it concerns a public health issue and the distribution of a vaccine. It is important to ensure that the information being disseminated is accurate and reliable.

No, the sentence does not appear to be harmful to society. In fact, it seems to be providing information that could potentially benefit society by informing people about the progress of vaccination efforts."
1487487560058380288,No,"Yes.

The sentence contains a verifiable factual claim about the effectiveness of a coronavirus vaccine and its impact on the speaker's health. The claim has the potential to be of interest to the general public, especially in the context of the ongoing pandemic. Therefore, it would be appropriate for a professional fact-checker to verify the claim. Additionally, the sentence does not appear to be harmful to society."
1477204499244756992,No,"Yes.

The sentence contains a verifiable factual claim regarding the daily announcement of Corona virus cases and the commitment to implementing preventive measures and vaccination. The claim has the potential to impact the general public's health and well-being, and it would be beneficial for a professional fact-checker to verify the accuracy of the information. The sentence does not appear to be harmful to society."
1478112280172716034,Yes,"Yes.

The sentence contains a verifiable factual claim about the effectiveness of a vaccine in preventing a certain disease. The claim has the potential to impact the general public's health and well-being, and it is important for a professional fact-checker to verify such claims to ensure accuracy and prevent misinformation. Additionally, the sentence does not appear to be harmful to society. Therefore, it is check-worthy."
1477240176179089410,Yes,"Yes.

The sentence contains a verifiable factual claim about Japan announcing the discovery of a vaccine for COVID-19 that can provide lifetime immunity with a single dose. This claim has the potential to impact the general public and should be verified by a professional fact-checker to ensure its accuracy and reliability. The claim is not harmful to society, and its verification could potentially benefit the public by providing accurate information about a crucial topic."
1482443864443076615,No,"Yes.

The sentence contains a verifiable factual claim about the effectiveness of a vaccine in preventing a disease. The claim has the potential to impact public health and safety, and it would be beneficial for a professional fact-checker to verify the accuracy of the statement. Additionally, the sentence does not contain any harmful or offensive language, making it appropriate for fact-checking."
1379821457899929601,No,"Yes, the sentence contains a verifiable factual claim.

The claim is that healthcare workers are the backbone of society and are playing a vital role in the face of the COVID-19 pandemic, and that they need more support and equitable access to vaccines. This claim can be verified through various means, such as statistical data on the number of healthcare workers, their role in responding to the pandemic, and the challenges they face in accessing vaccines.

The sentence's claim has a significant impact on the general public, as it highlights the importance of healthcare workers in protecting society and the need for support and resources to be allocated to them.

Yes, a professional fact-checker should verify the claim in the sentence, especially considering the importance of accurate information in the context of a pandemic.

The sentence is not harmful to society, as it raises awareness about the importance of healthcare workers and the challenges they face, and calls for support and equitable access to vaccines."
1559196584507850754,Yes,"Yes.

The sentence contains a verifiable factual claim about the CEO of a company being infected with Coronavirus despite receiving four doses of the vaccine. This claim has the potential to impact the public's perception of the vaccine's effectiveness and could be of interest to the general public. Therefore, it is check worthy."
1513701850314330112,Yes,"Yes, the sentence contains a verifiable factual claim.

The claim that the rabies virus targets an area in the brain that affects the throat and causes the infected person to have difficulty swallowing, which can lead to death if left untreated, is a factual claim that can be verified through scientific research and medical studies.

Furthermore, this claim has the potential to impact the general public, as rabies is a serious disease that can affect anyone who comes into contact with an infected animal. Therefore, it is important for a professional fact-checker to verify this claim to ensure that the information being disseminated is accurate and reliable.

Finally, the sentence does not appear to be harmful to society, and it does not contain any harmful or toxic language. Therefore, it is check-worthy."
1528061346142486528,Yes,"Yes, the sentence contains a verifiable factual claim.

The claim is that the COVID-19 vaccine is not from the same strain as the virus that causes the common cold, and that it is not recommended for children.

This claim has the potential to impact the general public, as it may influence people's decisions regarding vaccination. Therefore, it is check worthy.

Additionally, the sentence contains harmful misinformation, as it discourages people from getting vaccinated and promotes a false narrative about the vaccine's safety. Therefore, it is important for a professional fact-checker to verify the claim and provide accurate information to the public."
1472314775275192332,Yes,"Yes.

The sentence contains a verifiable factual claim regarding the development of mRNA vaccines by Dr. Robert Malone, which is a matter of public interest, especially during the COVID-19 pandemic. The claim has the potential to impact public health and safety, and it would be beneficial for a professional fact-checker to verify its accuracy. The sentence does not appear to be harmful to society, and it is relevant to ongoing scientific and medical discussions. Therefore, it is check worthy."
1438513574574366736,Yes,"Yes.

The sentence contains a verifiable factual claim about the closure of some vaccination centers in the kingdom after the coverage of the Corona vaccine was completed. This claim can be verified through official sources such as government reports or news articles, and it has the potential to impact the public's health and well-being. Therefore, it is check worthy."
1435247391117094914,Yes,"Yes, the sentence contains a verifiable factual claim. The claim that the person's brother took the Corona vaccine and then developed cancer, which spread rapidly, is a factual claim that can be verified through medical records and scientific research.

Yes, the sentence's claim has the potential to have an impact on or be of interest to the general public, as it relates to the safety and effectiveness of the Corona vaccine, which is a topic of widespread concern.

Yes, a professional fact-checker should verify the claim in the sentence, as it has the potential to cause harm to society if it is false or misleading. The claim could lead people to avoid getting vaccinated, which could have serious consequences for public health.

Yes, the sentence is harmful to society, as it could potentially discourage people from getting vaccinated and contribute to the spread of misinformation about the Corona vaccine.

Therefore, the sentence is check worthy."
1506713091513499659,Yes,"Yes, the sentence contains a verifiable factual claim.

The claim is that Joe Imbriano, an American with a Bachelor's degree in Biology and Chemistry, has been warning for a year that the 5G technology will cause harm to humans and that the government will force people to receive vaccinations to reduce the population.

This claim has the potential to impact the general public, as it relates to a widely discussed technology and a controversial topic such as vaccinations. Moreover, the claim is made by a person who holds a degree in a relevant field, which could lend credibility to the statement.

Therefore, it would be appropriate for a professional fact-checker to verify the claim in the sentence.

It is difficult to determine whether the sentence is harmful to society without further context. However, spreading misinformation or false claims about technology and vaccinations could potentially cause harm to individuals and communities. Therefore, it is important to verify such claims before sharing them."
1484911421313929224,Yes,"Yes.

The sentence contains a verifiable factual claim, as it mentions specific countries and their alleged actions regarding COVID-19 measures. The claim could have an impact on or be of interest to the general public, especially if the information is false or misleading. Therefore, it would be appropriate for a professional fact-checker to verify the claim. Additionally, the sentence does not appear to be harmful to society."
1238730613190004736,No,"Yes.

The sentence contains several verifiable factual claims, including:

* The greeting ""نبض السلطنة"" (which means ""Good morning"" in Arabic)
* The statement ""نبض السلطنة يـرحــب بـكـم"" (which means ""The Sultanate welcomes you"" in Arabic)
* The mention of ""عمان"" (which is a city in Jordan)
* The mention of ""الكويت"" (which is a country in the Middle East)
* The mention of ""السعودية"" (which is a country in the Middle East)
* The mention of ""تعليق_الدراسة_عمان"" (which means ""The study trip to Amman"" in Arabic)
* The mention of ""فيروس_كورونا"" (which means ""Corona virus"" in Arabic)

These claims can be verified through various sources, such as news articles, government websites, and travel guides.

The sentence's claims have the potential to impact the general public, particularly those who are interested in traveling to Jordan or learning about the country's culture and history.

Therefore, it is check worthy. A professional fact-checker should verify the claims in the sentence to ensure their accuracy and provide context where necessary.

The sentence does not appear to be harmful to society. It is a factual statement that provides information about a country and its culture, and it does not promote any harmful or misleading ideas."
1527213285413638149,Yes,"No.

This sentence is not check worthy because it does not contain a verifiable factual claim. It appears to be a personal reflection or prayer, and does not make any specific assertions that could be fact-checked. Additionally, it does not seem to have any potential impact on or be of interest to the general public, and therefore would not require the attention of a professional fact-checker. Finally, the sentence does not appear to be harmful to society."
1527692949500436481,Yes,"Yes.

The sentence contains a verifiable factual claim about the difficulty of transitioning from a sedentary lifestyle to a more active one, which could have an impact on or be of interest to the general public, particularly those who are considering making such a transition. A professional fact-checker could verify the claim by examining scientific studies and research on the topic. The sentence does not appear to be harmful to society."
1480968220064505867,Yes,"Yes.

The sentence contains a verifiable factual claim, as it asserts that the number of cases of a certain disease is less than a certain number, and attributes this to a specific cause. This claim could be verified through fact-checking, and its verification could have an impact on or be of interest to the general public, particularly if the disease in question is a public health concern. Therefore, it is check worthy."
1417093018914590724,Yes,"Yes.

This sentence contains a verifiable factual claim regarding the availability of a second dose of the COVID-19 vaccine, and the claim has the potential to impact the general public's health and well-being. Therefore, it is check worthy. A professional fact-checker should verify the claim to ensure its accuracy and to prevent any potential harm that may arise from misinformation."
889201286792572935,Yes,"Yes.

The sentence contains a verifiable factual claim about the availability of children's vaccines in healthcare centers and the need to report any shortages. This claim has the potential to impact the public's health and well-being, and it would be beneficial for a professional fact-checker to verify its accuracy. Additionally, the sentence does not appear to be harmful to society. Therefore, it is check worthy."
1432440346139631623,No,"Yes, the sentence contains a verifiable factual claim.

The claim is that doctors only see the symptoms of Coronavirus and do not have a comprehensive view of the disease, and that lawyers, judges, intelligence officers, economists, and experts in various fields should be involved in the fight against Coronavirus because the knowledge will be divided and scattered among various people.

This claim has the potential to impact the general public's understanding of the role of medical professionals in addressing the pandemic and may influence public opinion on the effectiveness of the current response to the outbreak. Therefore, it is check worthy.

Moreover, the claim may also be harmful to society if it undermines the public's trust in medical professionals and the efforts they are making to combat the virus. It could also lead to a misallocation of resources and a lack of coordination in the response to the pandemic.

Therefore, it is important for a professional fact-checker to verify the claim in the sentence to ensure that the public has accurate information and to prevent any potential harm that may arise from the spread of misinformation."
1482814595530170369,No,"Yes.

The sentence contains a verifiable factual claim, as it suggests a relationship between the development of computer programs for viruses and the subsequent sale of protection software to protect against those viruses. Additionally, it implies that a similar relationship exists between the development of viruses that affect humans and the sale of vaccines to protect against them. This claim could have an impact on or be of interest to the general public, particularly those who are concerned about the spread of viruses and the effectiveness of protection software and vaccines. Therefore, it would be appropriate for a professional fact-checker to verify the claim in the sentence.

Moreover, the sentence does not appear to be harmful to society. It is a question that invites discussion and critical thinking, and it does not promote misinformation or discrimination. Therefore, it is check worthy."
1529717150415572992,Yes,"Yes.

The sentence contains a verifiable factual claim about the announcement of a new vaccine and the intention to conduct tests for it, which could have an impact on public health and interest. Additionally, the claim that the vaccine could bring in billions of dollars in profits for pharmaceutical companies and weapons manufacturers could be considered harmful to society if it promotes unethical practices. Therefore, it is check worthy."
1518991465061441536,Yes,No
1259463587321479168,Yes,"Yes, the sentence contains a verifiable factual claim.

The claim is that the speaker has been imprisoned and faces death due to a virus (presumably COVID-19) and that the Ministry of Interior, Anas Al-Saleh, has refused to allow them to submit a complaint to the Anti-Corruption Authority (NAZAHA_GOV_KW) regarding suspicions of corruption worth billions of dollars.

This claim has the potential to impact the public, as it involves allegations of government corruption and mistreatment of a citizen, and could be of interest to the public. Therefore, it is check worthy.

It is important to note that the claim has not been verified and may be untrue or exaggerated. Therefore, a professional fact-checker should verify the claim before it is accepted as true.

The sentence does not appear to be harmful to society, as it is a personal account and does not promote violence, hate speech, or discrimination."
1394770098737516548,No,"Yes, the sentence contains a verifiable factual claim.

The claim is that the Islamic State (IS) has not been defeated, and that the group is still active and carrying out operations. This is a factual claim that can be verified through various sources, such as news reports, military updates, and intelligence assessments.

The sentence's claim has the potential to impact the general public, as it relates to a terrorist organization that has been responsible for numerous attacks and human rights abuses. The public has a right to know the truth about the status of such a group, and fact-checking this claim could help to provide clarity and accuracy on the issue.

Therefore, I believe that a professional fact-checker should verify the claim in the sentence.

Regarding the potential harm of the sentence, it is important to note that spreading false or misleading information about a terrorist organization could potentially be harmful, as it could lead to complacency or a lack of vigilance among the public. On the other hand, verifying the claim and providing accurate information could help to promote public safety and awareness.

Overall, I believe that the sentence is check worthy."
1522391934068736000,Yes,"Yes.

The sentence contains a verifiable factual claim that the United States is using the Johnson & Johnson vaccine to combat the Coronavirus, and this vaccine has harmful side effects. This claim has the potential to impact the general public's health and well-being, and it is important for a professional fact-checker to verify its accuracy. Additionally, the claim could be harmful to society if it is false or misleading, as it may lead to mistrust of vaccines and public health measures. Therefore, the sentence is check-worthy."
